"modality","question","word","given_count","selected_count","model_rating","select_rate","r_modality","p_modality"
"Torso","Torso.2","bambeagna",81,29,0.12568973,0.358024691358025,0.500998944282966,0.00661440550187277
"Torso","Torso.2","erpechitades",81,28,0.11283696,0.345679012345679,0.500998944282966,0.00661440550187277
"Torso","Torso.2","fepupirition",81,45,0.5390681,0.555555555555556,0.500998944282966,0.00661440550187277
"Torso","Torso.2","fifuffies",81,18,0.1509976,0.222222222222222,0.500998944282966,0.00661440550187277
"Torso","Torso.2","saglidity",81,35,0.5384574,0.432098765432099,0.500998944282966,0.00661440550187277
"Torso","Torso.2","trambings",81,45,0.31043214,0.555555555555556,0.500998944282966,0.00661440550187277
"Torso","Torso.2","veysurition",81,43,0.5327877,0.530864197530864,0.500998944282966,0.00661440550187277
"Torso","Torso.3","chrotutation",59,34,0.53230953,0.576271186440678,0.500998944282966,0.00661440550187277
"Torso","Torso.3","enrogiciously",59,15,0.13301276,0.254237288135593,0.500998944282966,0.00661440550187277
"Torso","Torso.3","femiture",59,32,0.5553682,0.542372881355932,0.500998944282966,0.00661440550187277
"Torso","Torso.3","menniated",59,21,0.52943087,0.35593220338983,0.500998944282966,0.00661440550187277
"Torso","Torso.3","pragingness",59,27,0.3467451,0.457627118644068,0.500998944282966,0.00661440550187277
"Torso","Torso.3","raruting",59,20,0.36102894,0.338983050847458,0.500998944282966,0.00661440550187277
"Torso","Torso.3","snially",59,28,0.11810924,0.474576271186441,0.500998944282966,0.00661440550187277
"Torso","Torso.4","ancechuttos",81,27,0.109307244,0.333333333333333,0.500998944282966,0.00661440550187277
"Torso","Torso.4","flompled",81,40,0.27805808,0.493827160493827,0.500998944282966,0.00661440550187277
"Torso","Torso.4","refomped",81,36,0.30607036,0.444444444444444,0.500998944282966,0.00661440550187277
"Torso","Torso.4","scuptitally",81,37,0.5292481,0.45679012345679,0.500998944282966,0.00661440550187277
"Torso","Torso.4","shoquets",81,37,0.1740167,0.45679012345679,0.500998944282966,0.00661440550187277
"Torso","Torso.4","urerrivuration",81,36,0.52559614,0.444444444444444,0.500998944282966,0.00661440550187277
"Torso","Torso.4","urreocatry",81,30,0.52828074,0.37037037037037,0.500998944282966,0.00661440550187277
"Visual","Visual.1","brolorous",67,32,0.4483125,0.477611940298507,0.571500576527891,0.00148912416851671
"Visual","Visual.1","menaprigication",67,23,0.36671808,0.343283582089552,0.571500576527891,0.00148912416851671
"Visual","Visual.1","rehotes",67,38,0.8972748,0.567164179104478,0.571500576527891,0.00148912416851671
"Visual","Visual.1","ropsta",67,38,0.8686415,0.567164179104478,0.571500576527891,0.00148912416851671
"Visual","Visual.1","scayons",67,42,0.8693359,0.626865671641791,0.571500576527891,0.00148912416851671
"Visual","Visual.1","thellering",67,16,0.27381852,0.238805970149254,0.571500576527891,0.00148912416851671
"Visual","Visual.1","thrurring",67,12,0.22029984,0.17910447761194,0.571500576527891,0.00148912416851671
"Visual","Visual.2","canmiobraine",73,19,0.30647063,0.26027397260274,0.571500576527891,0.00148912416851671
"Visual","Visual.2","diadegons",73,40,0.85481495,0.547945205479452,0.571500576527891,0.00148912416851671
"Visual","Visual.2","erteycole",73,39,0.48901537,0.534246575342466,0.571500576527891,0.00148912416851671
"Visual","Visual.2","figels",73,36,0.8548681,0.493150684931507,0.571500576527891,0.00148912416851671
"Visual","Visual.2","pylisation",73,39,0.84440535,0.534246575342466,0.571500576527891,0.00148912416851671
"Visual","Visual.2","squayophrenism",73,35,0.2946207,0.47945205479452,0.571500576527891,0.00148912416851671
"Visual","Visual.2","thuckeding",73,11,0.27357784,0.150684931506849,0.571500576527891,0.00148912416851671
"Visual","Visual.3","acchots",76,22,0.83300763,0.289473684210526,0.571500576527891,0.00148912416851671
"Visual","Visual.3","alphociration",76,32,0.32853454,0.421052631578947,0.571500576527891,0.00148912416851671
"Visual","Visual.3","ardudellis",76,31,0.8312625,0.407894736842105,0.571500576527891,0.00148912416851671
"Visual","Visual.3","erdellation",76,39,0.83163136,0.513157894736842,0.571500576527891,0.00148912416851671
"Visual","Visual.3","fereniration",76,30,0.3110329,0.394736842105263,0.571500576527891,0.00148912416851671
"Visual","Visual.3","myrticates",76,36,0.44862822,0.473684210526316,0.571500576527891,0.00148912416851671
"Visual","Visual.3","selorine",76,38,0.41896242,0.5,0.571500576527891,0.00148912416851671
"Visual","Visual.4","caeduseousness",76,37,0.2712451,0.486842105263158,0.571500576527891,0.00148912416851671
"Visual","Visual.4","corsenations",76,51,0.829778,0.671052631578947,0.571500576527891,0.00148912416851671
"Visual","Visual.4","figelled",76,23,0.81982434,0.302631578947368,0.571500576527891,0.00148912416851671
"Visual","Visual.4","fluckles",76,22,0.265196,0.289473684210526,0.571500576527891,0.00148912416851671
"Visual","Visual.4","incarpritation",76,31,0.3778525,0.407894736842105,0.571500576527891,0.00148912416851671
"Visual","Visual.4","margrel",76,35,0.82794803,0.460526315789474,0.571500576527891,0.00148912416851671
"Visual","Visual.4","squeping",76,29,0.18862295,0.381578947368421,0.571500576527891,0.00148912416851671
